realization_id,controller,mean_wave_W,mean_grid_W,sigma_grid_W,sigma_reduction_pct,ramp_max_Wps,ramp_mean_Wps,LPSP_pct,curtailment_pct,SOC_min,SOC_max,terminal_delta_SOC,grid_import_count,safety_filter_count,hard_SOC_violation_count,solver_failure_count,delta_storage_energy_J,energy_balance_error_J,mean_abs_command_W
Hs0.060_Te1.40_r1.60_seed2100,no_storage,12.888338944981351,12.888338944981351,22.83759947424888,0.0,800.0,86.96976924444397,65.8853962349407,0.0,,,,0,0,0,0,0.0,0.0,0.0
Hs0.060_Te1.40_r1.60_seed2100,zoh,12.888338944981351,6.247349481707883,13.556383796767797,40.6400667808644,800.0,67.91253673008235,74.71299647444816,47.50784319435461,0.49375552617583407,0.49985416666666665,-0.004938091394991462,0,283,0,0,-1.7777129021969245,-1.7830181775480014e-13,0.5180176069348588
Hs0.060_Te1.40_r1.60_seed2100,forecast,12.888338944981351,8.916013948354651,9.68993919395717,57.570237603635576,732.3759026149389,56.858235955433734,41.48468588268038,23.085008719940525,0.49985634032204845,0.5276814042109585,2.1131798677576086e-07,0,41,0,0,7.60744752312803e-05,-5.826450433232822e-13,9.068875321892175
Hs0.060_Te1.40_r1.60_seed2100,perfect,12.888338944981351,9.53224815452831,2.7262426913165796,88.06248137248127,44.660457655563675,4.881758660273369,20.600599272490935,16.768279753039565,0.4618156975639967,0.5372446925342438,-4.148496421885195e-06,0,0,0,0,-0.001493458711877338,-6.394884621840902e-14,13.071385449675908
